,堤体延長,堤体幅,左右壁体高さ,中詰土天端高さ,堤外区間地表面,堤内区間地表面,引張材間隔,在来地盤重量,在来地盤区分,在来地盤N値,在来地盤摩擦角,在来地盤粘着力,在来地盤変形係数,中詰め重量,中詰め区分,中詰めN値,中詰め摩擦角,中詰め粘着力,矢板型,矢板材料,引張材直径,引張材材料番号,腹起し材質,堤外側水位_常時,堤内側水位_常時,せん断変形破壊,滑動、支持力,根入れ部の安定,遮水効果,矢板の耐力照査,タイロッドの耐力照査,腹起しの耐力照査
6044,21,2.3,3.1,3.0,0.0,0.3,0.8,14,1,24,28,132,105500,11,1,47,4,277,3,295,61,0,1,1.9,0.0,0.001200012000120001,0.03480278422273782,0.001000010000100001,0.2615844544095665,0.016666666666666666,0.011627906976744186,0.005405405405405406
6045,11,12.7,10.0,9.9,0.0,1.5,1.6,17,1,9,42,267,85400,19,1,3,17,37,3,390,57,0,1,1.5,0.4,0.001200012000120001,0.005888703503778584,0.001000010000100001,0.0035000350003500033,0.15319148936170213,0.046511627906976744,0.021621621621621623
6046,10,12.5,3.4,3.3,0.0,0.9,0.8,19,1,14,39,180,144500,17,0,32,15,98,5,295,85,1,0,2.7,0.7,0.001200012000120001,0.015113350125944582,0.001000010000100001,0.3388189738625363,0.011111111111111112,0.00980392156862745,0.007142857142857143
6047,22,9.7,2.3,2.2,0.0,0.7,1.6,13,0,49,8,15,124300,15,0,40,27,158,3,390,81,1,1,0.9,0.6,0.001200012000120001,0.24,0.04001333777925976,0.043209876543209874,0.0,0.0,0.0
6048,20,3.0,2.5,2.4,0.0,0.8,0.8,15,1,7,22,248,143800,20,1,43,14,276,4,295,58,1,1,1.3,0.7,0.001200012000120001,0.010212765957446808,0.001000010000100001,0.09615384615384616,0.0,0.0,0.0
6049,24,4.2,8.0,7.9,0.0,3.1,0.8,19,1,18,36,286,84000,20,0,3,6,277,4,390,74,1,0,7.7,0.6,0.001200012000120001,0.055865921787709494,0.023108920043136652,1.1254019292604502,0.01276595744680851,0.0,0.0
6050,15,1.5,6.8,6.7,0.0,2.9,1.6,13,0,2,5,122,63800,17,0,10,19,37,5,295,70,0,1,4.3,0.9,0.001200012000120001,0.132013201320132,0.06125574272588055,0.40183696900114807,0.005555555555555556,0.0,0.0
6051,26,11.8,5.6,5.5,0.0,2.6,0.8,16,1,38,19,258,43600,15,1,17,31,96,3,390,66,1,0,4.9,1.1,0.001200012000120001,0.032119914346895075,0.015824454056335056,0.35317860746720486,0.00851063829787234,0.0,0.0
6052,17,9.1,4.4,4.3,0.0,0.0,1.6,19,1,22,33,93,23500,13,0,24,43,156,3,295,63,0,1,0.7,0.0,0.001200012000120001,0.011158638646085177,0.001000010000100001,0.13534416086620263,0.011111111111111112,0.011627906976744186,0.0
6053,21,10.4,9.8,9.7,0.0,0.4,0.8,13,0,32,2,132,162600,13,1,35,36,157,4,295,78,1,1,8.1,0.3,0.001200012000120001,0.011158638646085177,0.001000010000100001,0.13534416086620263,0.011111111111111112,0.011627906976744186,0.0
6054,23,4.9,7.4,7.3,3.4,0.0,0.8,20,1,1,30,103,122300,18,0,50,15,276,5,295,71,1,0,5.9,0.0,0.15706806282722513,0.20797227036395147,0.15,1.8617021276595747,0.11666666666666667,0.0196078431372549,0.014285714285714285
6055,14,2.1,6.2,6.1,0.5,0.0,0.8,13,0,36,44,238,102100,16,1,6,28,36,3,390,67,0,1,0.8,0.0,0.0019195700163163452,0.007664303506418854,0.001000010000100001,0.4666666666666667,0.00425531914893617,0.0,0.0
6056,18,3.4,3.5,3.4,0.0,0.6,1.6,18,0,47,13,277,42200,16,1,17,20,37,3,295,83,1,1,2.6,0.2,0.001200012000120001,0.035960443512136654,0.018820577164366373,0.36458333333333337,0.027777777777777776,0.00980392156862745,0.010810810810810811
6057,26,5.9,6.3,6.2,0.0,1.8,1.6,16,1,16,41,53,121500,17,1,40,6,39,4,390,48,1,1,1.8,1.3,0.001200012000120001,0.010154002369267218,0.001000010000100001,0.0035000350003500033,0.0,0.0,0.0
6058,20,11.0,9.2,9.1,2.8,0.0,1.6,14,0,15,41,248,1900,11,1,31,45,156,5,295,75,1,1,6.1,0.0,0.04966887417218543,0.062015503875968984,0.03274215552523874,0.7070707070707071,0.34444444444444444,0.17647058823529413,0.07027027027027027
6059,21,4.4,2.4,2.3,0.0,0.9,1.6,14,0,11,24,227,41500,14,0,7,11,99,5,390,60,1,0,1.0,0.0,0.001200012000120001,0.012566760917373547,0.001000010000100001,0.01912568306010929,0.0,0.0,0.0
6060,11,1.7,9.3,9.2,0.0,3.7,0.8,17,1,46,38,63,21300,12,1,14,23,159,3,295,57,0,0,6.4,0.7,0.001200012000120001,0.10309278350515463,0.03431708991077557,0.4971590909090909,0.022222222222222223,0.0,0.0
6061,27,6.8,4.2,4.1,0.1,0.0,0.8,15,1,45,37,257,100700,17,1,6,17,276,4,295,84,0,0,4.1,0.0,0.029182879377431907,0.03770028275212064,0.001000010000100001,0.8293838862559242,0.05555555555555555,0.023255813953488372,0.014285714285714285
6062,27,13.3,5.4,5.3,0.0,2.6,1.6,15,0,41,20,237,140300,20,0,32,28,219,4,295,69,1,1,4.1,1.4,0.001200012000120001,0.025375343624444914,0.021333333333333333,0.23132848645076007,0.005555555555555556,0.0,0.0
6063,18,10.6,4.2,4.1,0.0,0.1,0.8,18,0,25,34,73,120100,17,1,40,40,279,5,390,65,1,0,4.0,0.0,0.010903143739778302,0.10517090271691498,0.06940427993059572,0.7543103448275863,0.01276595744680851,0.06862745098039216,0.05714285714285714
6064,29,7.8,3.0,2.9,0.0,0.1,1.6,12,1,10,3,208,99900,15,0,47,8,39,5,295,61,0,1,1.1,0.0,0.001200012000120001,0.03705991352686843,0.001000010000100001,0.22012578616352202,0.005555555555555556,0.011627906976744186,0.005405405405405406
6065,20,5.1,9.9,9.8,0.0,1.0,0.8,15,0,45,17,44,79800,13,1,3,20,98,3,390,58,1,1,7.8,0.9,0.001200012000120001,0.03705991352686843,0.001000010000100001,0.22012578616352202,0.005555555555555556,0.011627906976744186,0.005405405405405406
6066,11,2.3,8.7,8.6,0.0,1.2,1.6,18,1,29,31,179,59600,20,1,10,32,158,4,295,54,0,0,2.5,0.0,0.001200012000120001,0.028415818138763912,0.001000010000100001,0.35823950870010235,0.0,0.0,0.0
6067,15,3.6,6.0,5.9,0.0,1.1,0.8,12,1,40,45,218,198700,20,0,21,25,159,4,295,70,0,0,5.1,0.2,0.001200012000120001,0.05805515239477503,0.024127392633102783,2.0833333333333335,0.027777777777777776,0.023255813953488372,0.007142857142857143
6068,13,9.9,6.3,6.2,0.4,0.0,0.8,15,0,49,14,151,19300,15,1,24,12,277,5,295,46,0,0,0.4,0.0,0.001200012000120001,0.06564551422319474,0.001000010000100001,0.06698564593301436,0.005555555555555556,0.011627906976744186,0.0
6069,25,7.2,5.1,5.0,0.8,0.0,1.6,18,1,34,28,286,198100,13,1,31,24,37,3,295,43,0,1,2.5,0.0,0.02288329519450801,0.020161290322580645,0.001000010000100001,0.4557291666666667,0.016666666666666666,0.011627906976744186,0.0
6070,25,13.7,6.4,6.3,0.0,2.2,1.6,18,1,29,11,266,38700,16,1,7,35,280,3,295,28,1,0,6.2,1.9,0.001200012000120001,0.04452690166975881,0.02193623866627669,0.596252129471891,0.08333333333333333,0.2,0.06428571428571428
6071,23,7.0,6.7,6.6,0.0,2.4,0.8,20,0,39,25,199,58200,11,1,10,22,98,4,390,70,1,1,2.9,2.2,0.001200012000120001,0.010977952611837892,0.001000010000100001,0.068359375,0.00425531914893617,0.0,0.0
6072,28,8.2,4.0,3.9,0.0,1.6,1.6,14,1,49,39,237,197300,11,0,21,14,99,5,295,86,0,1,3.4,0.2,0.001200012000120001,0.02217704675660691,0.001000010000100001,0.3388189738625363,0.005555555555555556,0.0,0.005405405405405406
6073,18,5.5,2.8,2.7,0.0,1.1,0.8,18,1,33,8,73,177200,19,1,28,27,159,3,390,82,1,0,1.4,0.2,0.001200012000120001,0.08695652173913043,0.01585120997569481,0.06562910181886368,0.0,0.0,0.0
6074,30,2.7,9.7,9.6,0.0,4.7,1.6,11,0,18,22,208,157000,17,0,35,39,218,3,295,79,0,1,7.6,1.8,0.001200012000120001,0.09237875288683603,0.04631416441528367,0.5833333333333334,0.005555555555555556,0.0,0.0
6075,20,13.1,8.5,8.4,0.9,0.0,1.6,14,1,2,36,44,136800,14,0,43,6,278,4,390,75,1,0,0.9,0.0,0.001200012000120001,0.03310344827586207,0.001000010000100001,0.12806439809732895,0.00425531914893617,0.0,0.0
6076,29,2.5,3.1,3.0,0.0,0.3,1.6,13,0,23,19,120,17100,15,0,14,37,280,5,295,40,0,1,1.1,0.2,0.001200012000120001,0.027752081406105456,0.01471850852446952,0.15555555555555556,0.011111111111111112,0.046511627906976744,0.021621621621621623
6077,19,12.9,10.0,9.9,0.0,1.6,0.8,16,0,7,33,256,195900,12,0,21,4,39,5,390,37,1,0,7.6,0.0,0.001200012000120001,0.07246376811594203,0.04070556309362279,0.6930693069306931,0.02127659574468085,0.10909090909090909,0.02142857142857143
6078,10,10.1,8.8,8.7,0.0,1.7,1.6,20,1,42,2,92,175800,20,1,28,16,99,3,295,33,0,1,2.6,0.2,0.001200012000120001,0.3582089552238806,0.1195219123505976,0.1117140121289499,0.0,0.0,0.0
6079,22,7.4,7.6,7.5,0.0,1.7,0.8,13,0,27,16,227,155600,17,0,35,29,159,4,390,29,1,0,4.8,0.4,0.001200012000120001,0.06825938566552901,0.039761431411530816,0.4156769596199525,0.00425531914893617,0.00909090909090909,0.0
6080,12,4.7,6.4,6.3,0.3,0.0,1.6,16,1,11,30,63,135400,15,1,43,41,218,5,295,25,1,1,6.0,0.0,0.22263450834879406,0.213903743315508,0.06808896958692691,0.9283819628647215,0.08333333333333333,0.41818181818181815,0.016216216216216217
6081,24,1.9,5.3,5.2,0.8,0.0,1.6,19,1,46,44,198,115300,13,1,50,8,278,5,390,88,0,1,2.3,0.0,0.02023608768971332,0.01967535661583866,0.001000010000100001,0.38503850385038507,0.01276595744680851,0.011627906976744186,0.016216216216216217
6082,11,4.4,8.0,7.9,0.0,3.1,1.6,18,0,16,27,275,194500,13,1,21,39,280,3,295,53,0,1,6.3,2.9,0.001200012000120001,0.04322766570605187,0.02127282396738167,1.0263929618768328,0.016666666666666666,0.10465116279069768,0.08108108108108109
6083,15,5.7,5.3,5.2,0.0,2.3,0.8,12,0,26,41,14,134700,13,1,32,31,281,3,390,69,1,1,3.2,0.3,0.001200012000120001,0.13888888888888887,0.0781758957654723,0.1346153846153846,0.0,0.0,0.0
6084,27,2.9,4.1,4.0,0.0,1.9,1.6,16,1,11,10,149,114500,11,0,40,44,40,4,295,65,0,0,3.4,0.5,0.001200012000120001,0.060331825037707384,0.021894613924974455,0.2523431867339582,0.0,0.0,0.0
6085,17,13.3,2.9,2.8,0.0,0.0,0.8,19,0,46,24,285,94300,19,1,47,11,100,5,390,62,1,1,0.3,0.0,0.001200012000120001,0.009538950715421303,0.001000010000100001,0.03511588241195947,0.0,0.0,0.0
6086,29,10.6,9.8,9.7,0.0,0.5,1.6,12,0,31,38,120,74200,16,0,3,23,160,3,295,58,0,1,5.5,0.2,0.029440628066732092,0.09836065573770492,0.06,0.6183745583038869,0.10555555555555556,0.05813953488372093,0.010810810810810811
6087,20,7.8,8.6,8.5,0.0,0.7,1.6,16,1,15,7,256,54000,14,0,10,35,219,3,390,54,1,0,8.1,0.4,0.149812734082397,0.12513034410844628,0.038560411311053984,0.9859154929577465,0.07659574468085106,0.38235294117647056,0.09285714285714286
6088,24,9.1,5.9,5.8,0.0,0.7,0.8,20,0,25,21,294,193100,14,1,21,28,220,4,295,70,0,0,3.8,0.5,0.001200012000120001,0.03421727972626176,0.02107481559536354,0.5368098159509203,0.011111111111111112,0.03488372093023256,0.007142857142857143
6089,14,6.3,4.7,4.6,0.0,0.7,1.6,13,0,10,35,130,173000,12,0,28,40,280,5,390,66,1,1,0.7,0.6,0.001200012000120001,0.008517887563884156,0.001000010000100001,0.0035000350003500033,0.0,0.0,0.0
6090,26,3.6,3.5,3.4,0.0,0.7,0.8,17,1,45,4,266,152800,19,0,35,8,39,5,295,62,0,0,1.8,0.0,0.001200012000120001,0.04009355162044771,0.001000010000100001,0.24221453287197234,0.0,0.0,0.0
6091,13,6.1,6.3,6.2,0.0,1.8,0.8,15,0,15,32,42,33100,20,0,7,38,41,3,390,28,1,0,5.0,0.9,0.001200012000120001,0.16260162601626016,0.08733624454148471,0.4648074369189907,0.03404255319148936,0.07272727272727272,0.007142857142857143
6092,11,12.5,6.6,6.5,0.0,2.0,1.6,18,1,24,45,275,52600,15,1,10,25,160,4,295,71,1,1,6.0,1.0,0.001200012000120001,0.02881844380403458,0.001000010000100001,0.6958250497017893,0.044444444444444446,0.06862745098039216,0.032432432432432434
6093,16,13.7,3.9,3.8,0.0,1.4,1.6,12,1,34,14,14,191700,15,1,21,18,161,4,390,86,1,1,2.7,1.0,0.001200012000120001,0.22388059701492535,0.25951557093425603,0.14,0.00425531914893617,0.0,0.0
6094,20,1.9,9.3,9.2,0.0,3.8,0.8,16,0,45,28,52,131900,15,0,32,10,162,5,295,36,1,1,4.8,3.6,0.001200012000120001,0.06342494714587738,0.02737850787132101,0.2229299363057325,0.005555555555555556,0.0,0.0
6095,10,12.2,8.1,8.0,0.0,3.6,1.6,19,0,29,42,187,111700,13,1,40,23,221,3,390,32,1,0,6.3,0.2,0.001200012000120001,0.04439511653718091,0.026240979663240762,0.35787321063394684,0.0,0.0,0.0
6096,25,4.2,3.0,2.9,0.9,0.0,1.6,18,1,28,42,82,191100,17,1,31,17,38,3,390,59,0,0,1.1,0.0,0.0039023121199310592,0.019411193788417987,0.001000010000100001,0.3080985915492958,0.00425531914893617,0.0,0.0
6097,26,10.7,4.2,4.1,0.0,0.1,1.6,17,1,24,25,61,31700,11,0,7,28,282,4,390,45,0,1,2.8,0.0,0.004821019645655056,0.07321537522879805,0.05272407732864675,0.6469500924214417,0.02127659574468085,0.10465116279069768,0.05405405405405406
6098,20,2.7,7.2,7.1,3.3,0.0,1.6,15,0,23,25,256,111100,15,0,50,22,99,4,390,71,0,0,3.9,0.0,0.1171875,0.0588523786169691,0.027745664739884393,0.5287009063444109,0.03829787234042553,0.023255813953488372,0.014285714285714285
6099,11,13.1,6.0,5.9,0.4,0.0,0.8,18,1,7,39,92,90900,13,1,6,34,159,5,295,68,1,1,3.6,0.0,0.008906041264657858,0.045924225028702644,0.05472455308281649,0.8578431372549019,0.005555555555555556,0.029411764705882353,0.005405405405405406
6100,26,11.6,2.1,2.0,0.3,0.0,1.6,16,0,2,22,265,10900,11,0,24,39,219,3,390,80,0,0,1.4,0.0,0.0024108003857280617,0.014025245441795231,0.001000010000100001,0.19220208676551345,0.029787234042553193,0.011627906976744186,0.007142857142857143
6101,10,12.9,7.5,7.4,1.3,0.0,0.8,20,0,12,36,4,150000,11,1,35,32,220,4,295,30,1,0,3.1,0.0,0.009343611305769679,0.15544041450777202,0.5286343612334802,0.5319148936170213,0.03888888888888889,0.02727272727272727,0.0
6102,21,10.1,6.4,6.3,1.8,0.0,1.6,14,1,48,5,139,129800,19,0,43,44,280,4,390,26,0,1,5.0,0.0,0.021015761821366025,0.12448132780082986,0.07396449704142011,0.9259259259259259,0.05531914893617021,0.32978723404255317,0.04864864864864865
6103,12,7.4,5.2,5.1,2.0,0.0,0.8,17,0,32,19,275,109700,16,0,50,11,39,5,295,88,1,1,2.3,0.0,0.014174344436569808,0.02572347266881029,0.018484288354898334,0.4736129905277402,0.022222222222222223,0.0,0.005405405405405406
6104,23,4.7,4.0,3.9,0.0,0.0,1.6,20,1,16,33,111,89500,14,1,6,23,99,3,390,84,0,0,2.1,0.0,0.014734774066797643,0.037902716361339225,0.016530747189772977,0.5700325732899023,0.01702127659574468,0.0,0.0
6105,28,5.9,9.4,9.3,0.0,0.0,0.8,15,1,27,2,149,29600,14,0,17,16,100,3,295,34,1,0,1.6,0.0,0.003922081317819323,0.1726618705035971,0.01608234158893535,0.21618282890673254,0.016666666666666666,0.0,0.0
6106,11,7.2,6.7,6.6,0.0,2.5,1.6,19,1,37,16,187,168800,14,0,28,9,101,3,390,50,1,0,5.9,1.6,0.001200012000120001,0.06535947712418301,0.028468400075915733,0.5335365853658537,0.02127659574468085,0.0196078431372549,0.007142857142857143
6107,22,4.4,5.5,5.4,0.6,0.0,1.6,12,0,21,30,23,148600,12,1,35,21,160,4,295,46,0,1,1.7,0.0,0.005830903790087463,0.16260162601626016,0.10152284263959391,0.326797385620915,0.011111111111111112,0.011627906976744186,0.0
6108,13,1.7,4.3,4.2,0.9,0.0,0.8,16,1,6,44,159,128400,19,0,43,33,220,5,390,42,1,0,3.1,0.0,0.05201560468140442,0.039049788480312396,0.001000010000100001,0.6616257088846881,0.02127659574468085,0.049019607843137254,0.007142857142857143
6109,17,2.9,9.7,9.6,0.0,0.0,1.6,20,1,16,13,197,68600,20,1,3,26,221,5,390,58,0,1,2.9,0.0,0.005830903790087463,0.16260162601626016,0.10152284263959391,0.326797385620915,0.011111111111111112,0.011627906976744186,0.0
6110,12,1.5,5.8,5.7,0.0,0.4,1.6,18,0,11,41,71,187500,18,0,21,31,282,3,390,70,1,0,2.3,0.1,0.001200012000120001,0.051948051948051945,0.024130303639654134,0.3181818181818182,0.00851063829787234,0.0,0.0
6111,23,11.8,4.6,4.5,0.0,0.5,0.8,11,1,46,10,207,167400,15,1,28,44,41,4,295,66,0,1,3.6,0.2,0.005533523932491007,0.04860267314702308,0.020483408439164276,0.34013605442176875,0.022222222222222223,0.011627906976744186,0.005405405405405406
6112,14,9.1,3.4,3.3,0.1,0.0,1.6,14,0,30,24,42,147200,13,1,35,11,101,5,390,63,1,0,0.7,0.0,0.001200012000120001,0.05048380311316786,0.040363269424823406,0.24021962937542896,0.0,0.0,0.0
6113,22,11.6,6.2,6.1,0.0,1.5,0.8,13,0,0,7,119,27500,13,1,7,41,103,3,390,28,0,0,3.7,0.1,0.001200012000120001,0.0837404047452896,0.06993006993006992,0.4161712247324614,0.01702127659574468,0.05319148936170213,0.007142857142857143
6114,20,4.8,6.5,6.4,1.7,0.0,1.6,15,1,9,21,52,47000,18,0,10,28,221,4,295,71,0,1,4.8,0.0,0.001200012000120001,0.07741935483870968,0.04150525733259546,0.8120649651972158,0.00425531914893617,0.00909090909090909,0.0
6115,29,7.4,9.2,9.1,0.0,3.3,1.6,14,0,30,4,128,126300,19,1,32,14,223,4,390,37,1,1,8.9,1.8,0.001200012000120001,0.24691358024691357,0.13071895424836602,0.673076923076923,0.03829787234042553,0.1,0.010810810810810811
6116,19,4.6,8.0,7.9,0.0,3.2,0.8,17,1,14,18,264,106100,16,0,39,26,283,5,295,33,0,0,4.9,2.1,0.001200012000120001,0.02972504334902155,0.001000010000100001,0.22040302267002518,0.005555555555555556,0.010638297872340425,0.0
6117,10,1.9,6.8,6.7,0.0,2.9,1.6,20,0,50,32,100,85900,14,0,47,38,42,3,390,29,1,1,5.9,2.3,0.001200012000120001,0.07657945118059988,0.03313086692435119,0.426829268292683,0.02127659574468085,0.21818181818181817,0.043243243243243246
6118,29,8.2,7.1,7.0,1.4,0.0,1.6,13,1,8,1,32,105500,19,1,50,25,160,4,295,72,1,0,6.7,0.0,0.001200012000120001,0.07657945118059988,0.03313086692435119,0.426829268292683,0.02127659574468085,0.21818181818181817,0.043243243243243246
6119,24,6.7,3.2,3.1,1.0,0.0,1.6,20,0,3,29,206,25400,17,1,17,30,221,5,295,84,0,1,1.0,0.0,0.001200012000120001,0.008998200359928012,0.001000010000100001,0.34653465346534656,0.005555555555555556,0.0,0.0
6120,28,8.0,8.6,8.5,2.6,0.0,0.8,15,0,13,43,245,164600,17,1,28,23,222,5,390,34,1,1,6.5,0.0,0.08236101578586136,0.06884681583476764,0.03497522588166715,0.9162303664921466,0.07659574468085106,0.09090909090909091,0.005405405405405406
6121,18,5.3,7.5,7.4,3.1,0.0,1.6,18,1,49,11,80,144400,15,0,35,35,282,3,295,30,0,0,3.3,0.0,0.021034180543382998,0.13840830449826988,0.04793863854266539,0.4978662873399715,0.03888888888888889,0.05319148936170213,0.014285714285714285
6122,30,2.5,6.3,6.2,0.2,0.0,0.8,11,0,33,25,216,124200,12,1,43,2,41,4,390,26,1,1,3.0,0.0,0.07155635062611806,0.05602240896358543,0.02619515389652914,0.5804311774461028,0.01276595744680851,0.2,0.010810810810810811
6123,21,12.9,5.1,5.0,0.7,0.0,1.6,15,0,17,39,52,104100,20,1,50,14,101,5,390,88,0,1,4.5,0.0,0.03819223424570337,0.12738853503184713,0.08928571428571429,0.5319148936170213,0.0425531914893617,0.023255813953488372,0.016216216216216217
6124,11,10.1,3.9,3.8,0.9,0.0,1.6,18,1,2,8,187,83900,17,0,6,27,160,5,295,85,1,0,1.7,0.0,0.002021018593371059,0.04509582863585118,0.001000010000100001,0.21551724137931036,0.011111111111111112,0.00980392156862745,0.007142857142857143
6125,27,8.6,8.1,8.0,2.8,0.0,1.6,15,0,47,36,61,3900,15,1,24,32,221,3,295,31,1,1,4.6,0.0,0.026797677534613665,0.1477832512315271,0.10638297872340426,0.7592190889370932,0.2777777777777778,0.23636363636363636,0.016216216216216217
6126,14,11.2,2.7,2.6,0.0,1.0,1.6,14,1,17,19,138,83100,16,1,47,17,223,4,295,62,0,1,2.1,0.6,0.001200012000120001,0.023076923076923075,0.001000010000100001,0.1447477253928867,0.005555555555555556,0.011627906976744186,0.0
6127,18,12.4,8.1,8.0,0.0,3.6,0.8,18,1,27,33,176,23300,16,0,7,10,224,5,390,78,0,1,5.0,2.9,0.001200012000120001,0.019339242546333603,0.001000010000100001,0.2130249543517955,0.00851063829787234,0.0,0.0
6128,30,9.7,6.9,6.8,0.0,3.3,1.6,12,0,12,2,12,3100,14,0,14,22,284,5,390,74,1,1,5.8,3.1,0.001200012000120001,0.019339242546333603,0.001000010000100001,0.2130249543517955,0.00851063829787234,0.0,0.0
6129,15,5.5,10.0,9.9,0.0,1.1,1.6,13,0,42,44,21,101900,19,0,39,39,104,4,295,83,0,1,2.8,0.4,0.001200012000120001,0.019339242546333603,0.001000010000100001,0.2130249543517955,0.00851063829787234,0.0,0.0
6130,14,11.8,2.2,2.1,0.8,0.0,0.8,15,1,0,13,254,121400,14,1,42,26,222,5,390,59,0,1,1.3,0.0,0.001751134589285975,0.010692328254477412,0.001000010000100001,0.20138089758342925,0.00851063829787234,0.011627906976744186,0.0
6131,25,9.1,9.1,9.0,0.1,0.0,1.6,18,0,36,27,90,101300,12,0,50,38,281,3,295,56,1,1,6.9,0.0,0.07290400972053462,0.22556390977443608,0.13840830449826988,1.2195121951219512,0.22777777777777777,0.049019607843137254,0.043243243243243246
6132,16,6.3,7.9,7.8,0.9,0.0,0.8,12,0,20,41,226,81100,19,1,6,6,41,4,390,52,0,0,2.1,0.0,0.011072153533862336,0.021093338020741783,0.019442644199611146,0.3995433789954338,0.13191489361702127,0.08139534883720931,0.02142857142857143
6133,20,7.6,5.2,5.1,0.6,0.0,1.6,16,1,30,10,264,21200,19,1,17,43,42,4,295,68,0,0,4.4,0.0,0.07092198581560283,0.05749880210828941,0.03671970624235006,1.263537906137184,0.07777777777777778,0.08139534883720931,0.07142857142857142
6134,24,8.8,2.5,2.4,0.2,0.0,0.8,20,1,41,24,2,160400,20,0,28,36,43,4,390,83,1,0,1.3,0.0,0.011072153533862336,0.021093338020741783,0.019442644199611146,0.3995433789954338,0.13191489361702127,0.08139534883720931,0.02142857142857143
6135,26,3.4,8.2,8.1,2.7,0.0,1.6,17,1,9,7,273,120000,15,1,42,16,162,3,390,76,1,0,4.3,0.0,0.13544018058690746,0.06700167504187604,0.02480979159775058,0.6517690875232774,0.05106382978723404,0.00980392156862745,0.007142857142857143
6136,30,4.6,5.5,5.4,1.8,0.0,0.8,11,1,20,21,12,60200,15,0,3,8,163,3,390,26,1,1,5.3,0.0,0.13544018058690746,0.06700167504187604,0.02480979159775058,0.6517690875232774,0.05106382978723404,0.00980392156862745,0.007142857142857143
6137,12,12.2,3.1,3.0,0.1,0.0,0.8,18,0,39,4,283,19800,20,0,17,33,282,5,390,84,0,1,2.4,0.0,0.004719578384331,0.03244997295835587,0.022984102662325225,0.3634475597092419,0.029787234042553193,0.023255813953488372,0.016216216216216217
6138,23,9.5,10.0,9.9,1.6,0.0,1.6,11,1,24,18,119,198700,18,0,24,45,42,5,295,80,1,0,3.0,0.0,0.008540925266903913,0.12282497441146366,0.03143994969608049,0.4666666666666667,0.022222222222222223,0.00980392156862745,0.02142857142857143
6139,14,6.7,8.8,8.7,2.4,0.0,0.8,14,0,8,32,254,178500,15,1,31,13,102,3,390,77,0,1,6.1,0.0,0.18209408194233687,0.08327550312283136,0.04431314623338257,1.0115606936416186,0.1276595744680851,0.011627906976744186,0.0
6140,22,9.3,3.5,3.4,0.9,0.0,1.6,13,0,29,15,31,58800,16,0,3,43,104,4,390,42,1,0,3.2,0.0,0.018242626938279112,0.29411764705882354,0.18518518518518517,0.4176610978520286,0.03404255319148936,0.0784313725490196,0.02857142857142857
6141,13,6.5,2.3,2.2,0.8,0.0,0.8,16,1,13,29,167,38600,14,1,10,10,163,5,295,39,0,1,1.2,0.0,0.002087755315077073,0.014763779527559055,0.001000010000100001,0.17140058765915767,0.016666666666666666,0.02127659574468085,0.0
6142,24,3.8,9.2,9.1,4.5,0.0,1.6,20,0,48,43,2,18400,11,0,17,23,223,5,390,35,1,0,7.8,0.0,0.018242626938279112,0.29411764705882354,0.18518518518518517,0.4176610978520286,0.03404255319148936,0.0784313725490196,0.02857142857142857
6143,27,11.4,6.8,6.7,1.4,0.0,1.6,16,1,17,26,273,177100,16,1,31,2,42,4,295,27,1,0,4.2,0.0,0.05502063273727648,0.036036036036036036,0.01573481590265394,0.4623513870541611,0.044444444444444446,0.06363636363636363,0.014285714285714285
6144,27,4.8,8.0,7.9,0.0,3.2,1.6,16,0,13,9,253,17700,20,1,7,13,285,4,295,78,1,1,3.5,1.3,0.001200012000120001,0.07772020725388601,0.018642224638806895,0.04448964026948011,0.0,0.0,0.0
6145,21,9.9,2.9,2.8,0.9,0.0,0.8,14,1,12,8,147,97100,14,1,50,7,103,5,295,39,1,0,2.0,0.0,0.009659502535619416,0.036242826940501356,0.017609767551068325,0.30434782608695654,0.016666666666666666,0.02727272727272727,0.0
6146,12,7.2,9.8,9.7,4.2,0.0,1.6,17,1,47,22,283,76900,12,1,6,19,162,3,390,36,0,1,9.7,0.0,0.5084745762711864,0.13953488372093023,0.05065856129685917,1.4056224899598393,0.3872340425531915,0.4574468085106383,0.043243243243243246
6147,16,8.4,7.1,7.0,3.0,0.0,0.8,12,0,7,36,21,17000,12,0,17,12,163,3,295,51,0,1,5.6,0.0,0.002087755315077073,0.014763779527559055,0.001000010000100001,0.17140058765915767,0.016666666666666666,0.02127659574468085,0.0
6148,28,5.7,5.9,5.8,0.2,0.0,1.6,15,0,42,5,157,195900,20,1,24,24,223,4,390,48,0,0,0.5,0.0,0.001200012000120001,0.1323042998897464,0.001000010000100001,0.14462809917355374,0.0,0.0,0.0
6149,18,2.9,4.7,4.6,0.6,0.0,0.8,18,1,26,19,293,175700,17,1,31,37,282,4,295,44,1,1,2.5,0.0,0.02214022140221402,0.029791459781529292,0.001000010000100001,0.8495145631067961,0.022222222222222223,0.00980392156862745,0.0
6150,27,5.5,7.5,7.4,1.0,0.0,0.8,17,0,47,2,69,56000,18,1,3,22,284,5,390,75,1,0,6.0,0.0,0.2424242424242424,0.4669260700389105,0.24096385542168672,1.1864406779661016,0.0851063829787234,0.029411764705882353,0.03571428571428571
